Year,RoundNumber,EventName,Driver,current_lap,total_laps,stint_number,compound,stint_length,pace_delta_3lap,pace_delta_5lap,Position,gap_ahead,gap_behind,pit_stop_count,safety_car_active,track_temp,rain,label
2021,18,Mexico City Grand Prix,RIC,11.0,71.0,2.0,2,10.0,0.4746666666666688,0.2304000000000002,16.0,1.7070000000000078,0.1370000000000004,0,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RIC,12.0,71.0,2.0,2,11.0,-0.4440000000000026,-0.1694000000000017,15.0,-3.6640000000000015,0.4660000000000082,0,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RIC,13.0,71.0,2.0,2,12.0,-0.526000000000001,-0.0138000000000005,14.0,0.7919999999999874,0.512999999999991,0,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RIC,14.0,71.0,2.0,2,13.0,-1.0140000000000005,-0.4756,14.0,-1.698999999999998,0.5219999999999914,0,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RIC,15.0,71.0,2.0,2,14.0,-0.0953333333333337,-0.4734000000000009,13.0,0.7379999999999995,0.2579999999999955,0,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RIC,16.0,71.0,2.0,2,15.0,-0.4043333333333312,-0.5412000000000006,12.0,0.0430000000000063,0.061000000000007,0,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RIC,17.0,71.0,2.0,2,16.0,0.1956666666666677,-0.0917999999999978,11.0,0.4710000000000036,0.0759999999999934,0,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RIC,18.0,71.0,2.0,2,17.0,-0.0823333333333333,-0.2072000000000002,11.0,0.4429999999999978,0.1569999999999964,0,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RIC,19.0,71.0,2.0,2,18.0,0.1086666666666644,0.1323999999999983,11.0,0.7590000000000003,0.3930000000000007,0,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RIC,20.0,71.0,2.0,2,19.0,0.0759999999999981,0.0110000000000013,11.0,0.7800000000000011,0.1640000000000014,0,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RIC,21.0,71.0,2.0,2,20.0,-0.0076666666666653,0.0307999999999992,11.0,0.5559999999999974,0.3999999999999915,0,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RIC,22.0,71.0,2.0,2,21.0,-0.0429999999999968,-0.0108000000000004,11.0,0.6550000000000011,0.0949999999999988,0,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RIC,23.0,71.0,2.0,2,22.0,-0.0313333333333313,0.0416000000000025,11.0,0.7990000000000066,0.0620000000000118,0,False,47.579268292682926,False,1
2021,18,Mexico City Grand Prix,RIC,24.0,71.0,2.0,2,23.0,0.0040000000000001,-0.0319999999999993,11.0,0.6610000000000014,0.0210000000000007,0,False,47.579268292682926,False,1
2021,18,Mexico City Grand Prix,RIC,25.0,71.0,2.0,2,24.0,0.2369999999999995,0.0858000000000004,11.0,1.3539999999999992,0.0279999999999915,0,False,47.579268292682926,False,1
2021,18,Mexico City Grand Prix,RIC,26.0,71.0,2.0,2,25.0,-0.0576666666666672,0.0116000000000013,11.0,0.8780000000000001,0.2270000000000038,0,False,47.579268292682926,False,1
2021,18,Mexico City Grand Prix,RIC,27.0,71.0,2.0,2,26.0,0.0340000000000012,0.0141999999999995,11.0,1.0019999999999951,0.5949999999999989,0,False,47.579268292682926,False,1
2021,18,Mexico City Grand Prix,RIC,28.0,71.0,2.0,2,27.0,-0.2049999999999983,-0.0183999999999997,11.0,0.9570000000000078,0.3829999999999955,0,False,47.579268292682926,False,1
2021,18,Mexico City Grand Prix,RIC,29.0,71.0,2.0,2,28.0,-0.0743333333333329,-0.0353999999999985,11.0,0.541000000000011,0.2560000000000002,0,False,47.579268292682926,False,1
2021,18,Mexico City Grand Prix,RIC,30.0,71.0,2.0,2,29.0,-0.0703333333333328,-0.1701999999999998,11.0,0.6370000000000005,0.2439999999999997,0,False,47.579268292682926,False,1
2021,18,Mexico City Grand Prix,RIC,31.0,71.0,2.0,2,30.0,-0.2963333333333366,-0.1616000000000013,11.0,0.1189999999999997,0.2659999999999911,0,False,47.579268292682926,False,1
2021,18,Mexico City Grand Prix,RIC,32.0,71.0,2.0,2,31.0,-0.0746666666666679,-0.1006,11.0,0.5520000000000067,0.4350000000000023,0,False,47.579268292682926,False,1
2021,18,Mexico City Grand Prix,RIC,33.0,71.0,2.0,2,32.0,-0.0869999999999985,-0.0993999999999999,11.0,0.5150000000000006,0.1319999999999908,0,False,47.579268292682926,False,1
2021,18,Mexico City Grand Prix,RIC,34.0,71.0,2.0,2,33.0,0.0226666666666659,-0.103400000000002,11.0,0.6929999999999978,0.1370000000000004,0,False,47.579268292682926,False,1
2021,18,Mexico City Grand Prix,RIC,35.0,71.0,2.0,2,34.0,-0.0789999999999982,-0.1057999999999992,11.0,0.7610000000000099,0.0109999999999956,0,False,47.579268292682926,False,1
2021,18,Mexico City Grand Prix,RIC,36.0,71.0,2.0,2,35.0,-0.1670000000000016,-0.0217999999999989,11.0,0.6980000000000075,0.4639999999999986,0,False,47.579268292682926,False,1
2021,18,Mexico City Grand Prix,RIC,37.0,71.0,2.0,2,36.0,-0.0529999999999972,-0.0903999999999996,11.0,0.2660000000000053,0.4579999999999984,0,False,47.579268292682926,False,1
2021,18,Mexico City Grand Prix,RIC,40.0,71.0,3.0,1,4.0,-0.4913333333333345,-0.3484000000000009,13.0,-1.4879999999999995,0.9749999999999944,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RIC,41.0,71.0,3.0,1,5.0,-0.2576666666666654,-0.1899999999999977,12.0,-0.7639999999999958,2.11099999999999,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RIC,42.0,71.0,3.0,1,6.0,-0.1460000000000008,-0.1306000000000011,12.0,-0.0840000000000031,0.3370000000000033,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RIC,43.0,71.0,3.0,1,7.0,0.7276666666666642,0.1883999999999986,12.0,1.0829999999999984,1.1340000000000003,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RIC,44.0,71.0,3.0,1,8.0,-0.0406666666666666,-0.1825999999999993,12.0,-2.336999999999989,0.4709999999999894,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RIC,45.0,71.0,3.0,1,9.0,-0.2396666666666647,0.0204000000000007,12.0,-0.98899999999999,0.6009999999999991,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RIC,46.0,71.0,3.0,1,10.0,-0.6979999999999981,-0.0758000000000009,12.0,-1.4410000000000025,1.3970000000000056,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RIC,47.0,71.0,3.0,1,11.0,-0.0216666666666706,-0.1080000000000012,12.0,-2.8220000000000027,0.8359999999999985,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RIC,48.0,71.0,3.0,1,12.0,0.0809999999999983,-0.3675999999999987,12.0,-1.125,0.4620000000000033,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RIC,49.0,71.0,3.0,1,13.0,0.2289999999999992,0.0859999999999985,12.0,-0.5030000000000001,0.5849999999999937,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RIC,50.0,71.0,3.0,1,14.0,0.030333333333336,0.0539999999999992,12.0,-0.6009999999999991,0.8960000000000008,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RIC,51.0,71.0,3.0,1,15.0,0.0576666666666672,0.0858000000000004,12.0,-0.4110000000000013,0.2730000000000103,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RIC,52.0,71.0,3.0,1,16.0,-0.0046666666666652,0.0962000000000017,12.0,-0.093999999999994,0.0169999999999959,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RIC,53.0,71.0,3.0,1,17.0,0.1640000000000014,0.103800000000001,12.0,-0.0449999999999874,0.2949999999999875,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RIC,54.0,71.0,3.0,1,18.0,0.1173333333333298,0.0187999999999988,12.0,0.0559999999999973,0.0990000000000037,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RIC,55.0,71.0,3.0,1,19.0,0.0116666666666655,0.0849999999999994,12.0,-0.0559999999999973,0.3780000000000001,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RIC,56.0,71.0,3.0,1,20.0,0.0276666666666661,0.0858000000000004,12.0,0.0090000000000003,0.1870000000000118,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RIC,57.0,71.0,3.0,1,21.0,0.029000000000001,0.0389999999999986,12.0,0.1209999999999951,0.0110000000000098,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RIC,58.0,71.0,3.0,1,22.0,0.0616666666666674,0.023599999999999,12.0,0.2240000000000037,0.061000000000007,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RIC,59.0,71.0,3.0,1,23.0,0.2319999999999993,0.154600000000002,12.0,0.7740000000000009,0.512999999999991,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RIC,60.0,71.0,3.0,1,24.0,-0.0166666666666657,0.0219999999999998,12.0,0.2319999999999993,1.820999999999998,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RIC,61.0,71.0,3.0,1,25.0,-0.0823333333333333,-0.0424000000000006,12.0,-0.0219999999999913,1.0849999999999935,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RIC,62.0,71.0,3.0,1,26.0,-0.4000000000000009,-0.1027999999999991,12.0,-0.1689999999999969,0.5330000000000013,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RIC,63.0,71.0,3.0,1,27.0,-0.1859999999999975,-0.1265999999999991,12.0,-0.2849999999999966,4.140999999999991,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RIC,64.0,71.0,3.0,1,28.0,-0.0040000000000001,-0.1840000000000003,12.0,-0.2249999999999943,0.0220000000000055,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RIC,65.0,71.0,3.0,1,29.0,-0.0063333333333351,-0.0966000000000008,12.0,-0.2390000000000043,0.193000000000012,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RIC,66.0,71.0,3.0,1,30.0,0.0606666666666626,-0.0408000000000015,12.0,0.0139999999999957,0.0389999999999872,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RIC,67.0,71.0,3.0,1,31.0,-0.048333333333332,0.027000000000001,12.0,-0.0219999999999913,0.2990000000000066,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RIC,68.0,71.0,3.0,1,32.0,0.0283333333333359,0.0319999999999993,12.0,0.0550000000000068,0.1319999999999908,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RIC,69.0,71.0,3.0,1,33.0,-0.0166666666666657,-0.0484000000000008,12.0,-0.1419999999999959,0.1589999999999918,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RIC,70.0,71.0,3.0,1,34.0,0.1876666666666627,0.1433999999999997,12.0,-0.2960000000000065,0.7980000000000018,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,7.0,71.0,1.0,1,7.0,-10.717000000000004,-9.674400000000002,9.0,1.090999999999994,0.0919999999999987,0,False,47.579268292682926,False,1
2021,18,Mexico City Grand Prix,RUS,8.0,71.0,1.0,1,8.0,-0.1773333333333369,-8.439600000000002,9.0,0.9129999999999968,0.1469999999999913,0,False,47.579268292682926,False,1
2021,18,Mexico City Grand Prix,RUS,9.0,71.0,1.0,1,9.0,0.1983333333333329,-6.308600000000001,10.0,2.316999999999993,0.9099999999999966,0,False,47.579268292682926,False,1
2021,18,Mexico City Grand Prix,RUS,10.0,71.0,1.0,1,10.0,0.3916666666666657,0.1297999999999973,11.0,2.3049999999999926,1.1769999999999925,0,False,47.579268292682926,False,1
2021,18,Mexico City Grand Prix,RUS,11.0,71.0,1.0,1,11.0,-0.1816666666666672,-0.1128000000000014,11.0,0.7509999999999906,0.6259999999999906,0,False,47.579268292682926,False,1
2021,18,Mexico City Grand Prix,RUS,12.0,71.0,1.0,1,12.0,-0.4916666666666647,-0.173399999999998,11.0,0.6470000000000056,0.311000000000007,0,False,47.579268292682926,False,1
2021,18,Mexico City Grand Prix,RUS,13.0,71.0,1.0,1,13.0,-0.6636666666666665,-0.1620000000000004,11.0,0.7579999999999956,0.3769999999999953,0,False,47.579268292682926,False,1
2021,18,Mexico City Grand Prix,RUS,14.0,71.0,1.0,1,14.0,0.1716666666666668,-0.128800000000001,11.0,1.559999999999988,0.2279999999999944,0,False,47.579268292682926,False,1
2021,18,Mexico City Grand Prix,RUS,17.0,71.0,2.0,2,2.0,-0.3223333333333329,-0.6017999999999972,14.0,-0.5339999999999918,0.2659999999999911,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,18.0,71.0,2.0,2,3.0,-0.4406666666666628,-0.3173999999999978,14.0,-0.2539999999999907,0.1460000000000008,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,19.0,71.0,2.0,2,4.0,-0.6223333333333301,-0.2072000000000002,14.0,-0.8019999999999925,0.2229999999999989,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,20.0,71.0,2.0,2,5.0,-0.0943333333333337,-0.2601999999999975,14.0,-1.11399999999999,0.2549999999999954,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,21.0,71.0,2.0,2,6.0,0.1446666666666658,-0.3335999999999984,14.0,-0.4309999999999974,0.2930000000000063,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,22.0,71.0,2.0,2,7.0,0.0916666666666638,0.0411999999999977,14.0,-0.1470000000000055,0.1140000000000043,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,23.0,71.0,2.0,2,8.0,0.2046666666666633,0.1269999999999981,14.0,-0.3340000000000032,0.1370000000000004,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,24.0,71.0,2.0,2,9.0,0.0836666666666635,0.0899999999999977,14.0,-0.2740000000000009,0.1079999999999898,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,25.0,71.0,2.0,2,10.0,0.12966666666667,0.1756,14.0,-0.0479999999999876,1.3840000000000003,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,26.0,71.0,2.0,2,11.0,0.6450000000000008,0.4271999999999991,14.0,1.695999999999998,1.9899999999999949,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,27.0,71.0,2.0,2,12.0,-0.0086666666666654,0.0298000000000001,14.0,-0.25,0.0520000000000067,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,28.0,71.0,2.0,2,13.0,-0.1320000000000002,-0.0263999999999981,14.0,-0.7469999999999999,0.2059999999999888,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,29.0,71.0,2.0,2,14.0,-0.6653333333333317,-0.022199999999998,14.0,-0.1529999999999916,0.0649999999999977,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,30.0,71.0,2.0,2,15.0,0.0213333333333357,-0.0352000000000003,14.0,-1.6329999999999956,0.1850000000000022,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,31.0,71.0,2.0,2,16.0,-0.0176666666666704,-0.4240000000000009,14.0,-0.034000000000006,0.095000000000013,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,32.0,71.0,2.0,2,17.0,0.7550000000000002,0.4360000000000014,14.0,2.6470000000000056,0.7830000000000013,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,33.0,71.0,2.0,2,18.0,0.1466666666666659,0.1319999999999993,14.0,0.7210000000000036,0.1159999999999996,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,34.0,71.0,2.0,2,19.0,0.0063333333333351,-0.0210000000000007,14.0,0.5579999999999927,0.3689999999999998,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,35.0,71.0,2.0,2,20.0,-0.4023333333333359,0.1817999999999983,14.0,1.5409999999999968,0.3190000000000026,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,36.0,71.0,2.0,2,21.0,-0.2493333333333348,-0.0069999999999993,14.0,0.3719999999999999,0.1910000000000025,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,37.0,71.0,2.0,2,22.0,0.0200000000000007,-0.4620000000000004,14.0,0.4240000000000066,0.9050000000000012,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,38.0,71.0,2.0,2,23.0,0.203666666666668,0.2159999999999996,14.0,-0.0109999999999956,1.0799999999999983,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,39.0,71.0,2.0,2,24.0,1.0346666666666664,0.6099999999999994,15.0,2.6910000000000025,4.49199999999999,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,40.0,71.0,2.0,2,25.0,0.7213333333333338,0.2122000000000014,15.0,3.153000000000006,3.859999999999999,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,41.0,71.0,2.0,2,26.0,-0.4276666666666671,0.1090000000000003,14.0,-0.1839999999999975,2.102000000000004,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,42.0,71.0,2.0,2,27.0,-0.876,0.0723999999999989,15.0,3.195999999999998,2.054000000000002,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,43.0,71.0,2.0,2,28.0,-0.7830000000000013,-0.3798000000000002,15.0,2.635000000000005,1.3829999999999956,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,44.0,71.0,2.0,2,29.0,-0.2726666666666659,-0.6753999999999991,15.0,2.596999999999994,0.7780000000000058,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,45.0,71.0,2.0,2,30.0,-0.2349999999999994,-0.501400000000001,15.0,1.9429999999999976,1.1749999999999972,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,46.0,71.0,2.0,2,31.0,-0.1620000000000014,-0.2204000000000007,15.0,-0.4849999999999994,0.5789999999999935,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,47.0,71.0,2.0,2,32.0,-0.0683333333333327,-0.1907999999999987,15.0,0.5750000000000028,0.7600000000000051,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,48.0,71.0,2.0,2,33.0,0.050666666666667,-0.0012,15.0,0.962999999999994,1.1829999999999927,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,49.0,71.0,2.0,2,34.0,0.8853333333333353,0.4744,15.0,2.6880000000000024,2.9819999999999993,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,50.0,71.0,2.0,2,35.0,-0.0243333333333358,-0.0644000000000005,15.0,0.4089999999999918,0.4379999999999882,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,51.0,71.0,2.0,2,36.0,-0.0866666666666683,0.0439999999999997,15.0,0.4799999999999897,0.0879999999999938,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,52.0,71.0,2.0,2,37.0,-0.6646666666666666,0.1165999999999996,15.0,1.4099999999999966,0.0529999999999972,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,53.0,71.0,2.0,2,38.0,1.3283333333333331,0.7021999999999992,15.0,4.60799999999999,0.0479999999999876,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,54.0,71.0,2.0,2,39.0,0.1923333333333374,-0.3717999999999989,15.0,1.426000000000002,0.0240000000000009,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,55.0,71.0,2.0,2,40.0,0.6633333333333317,0.5292000000000001,16.0,2.634999999999991,3.301000000000002,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,56.0,71.0,2.0,2,41.0,-0.921333333333332,0.201400000000001,16.0,1.5859999999999983,1.9639999999999984,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,57.0,71.0,2.0,2,42.0,-0.1216666666666697,-0.0460000000000008,16.0,0.9329999999999928,1.218999999999994,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,58.0,71.0,2.0,2,43.0,-0.0556666666666672,-0.3012,16.0,3.0459999999999923,2.9799999999999898,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,59.0,71.0,2.0,2,44.0,0.4826666666666692,0.3756,16.0,3.531000000000006,2.717000000000013,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,60.0,71.0,2.0,2,45.0,0.6563333333333361,-0.0501999999999981,16.0,3.082000000000008,2.7890000000000015,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,61.0,71.0,2.0,2,46.0,-0.943666666666663,-0.3145999999999986,16.0,1.0859999999999983,0.3160000000000025,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,62.0,71.0,2.0,2,47.0,-0.7616666666666703,-0.0084000000000003,16.0,-1.034000000000006,1.0570000000000022,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,63.0,71.0,2.0,2,48.0,1.3126666666666629,0.7707999999999998,16.0,7.567999999999998,7.076999999999998,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,64.0,71.0,2.0,2,49.0,0.321666666666663,-0.4112000000000023,16.0,1.5090000000000003,1.4129999999999967,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,65.0,71.0,2.0,2,50.0,-0.1063333333333294,-0.4659999999999996,16.0,0.9700000000000132,0.7560000000000002,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,66.0,71.0,2.0,2,51.0,-2.127,0.0607999999999975,16.0,1.1039999999999992,0.7739999999999867,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,67.0,71.0,2.0,2,52.0,-0.3026666666666671,-0.1358000000000004,16.0,0.5239999999999867,0.5229999999999961,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,68.0,71.0,2.0,2,53.0,0.3449999999999988,-1.046599999999998,15.0,2.227000000000004,1.3419999999999987,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,RUS,69.0,71.0,2.0,2,54.0,0.5920000000000035,0.2230000000000018,16.0,6.322000000000003,2.4140000000000015,1,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,SAI,7.0,71.0,1.0,1,12.0,-12.335666666666668,-10.0412,6.0,0.2089999999999889,0.3370000000000033,0,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,SAI,8.0,71.0,1.0,1,13.0,-0.3716666666666697,-8.509,6.0,-0.2000000000000028,0.2349999999999994,0,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,SAI,9.0,71.0,1.0,1,14.0,-0.1446666666666705,-7.497800000000001,6.0,0.3449999999999988,0.1450000000000102,0,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,SAI,10.0,71.0,1.0,1,15.0,-0.126,-0.2618000000000023,6.0,0.5729999999999933,0.0740000000000122,0,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,SAI,11.0,71.0,1.0,1,16.0,-0.2083333333333333,-0.1522000000000019,6.0,0.3439999999999941,0.4710000000000036,0,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,SAI,12.0,71.0,1.0,1,17.0,-0.1193333333333299,-0.1679999999999978,6.0,0.2250000000000085,0.4989999999999952,0,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,SAI,13.0,71.0,1.0,1,18.0,-0.12033333333333,-0.1109999999999985,6.0,0.1120000000000089,0.6550000000000011,0,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,SAI,14.0,71.0,1.0,1,19.0,0.0496666666666669,-0.0355999999999994,6.0,0.3100000000000023,0.5330000000000013,0,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,SAI,15.0,71.0,1.0,1,20.0,-0.1386666666666703,-0.1756,6.0,0.0679999999999978,0.972999999999999,0,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,SAI,16.0,71.0,1.0,1,21.0,-0.1236666666666697,-0.0602000000000003,6.0,0.0559999999999973,0.7680000000000007,0,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,SAI,17.0,71.0,1.0,1,22.0,-0.1806666666666672,-0.0724000000000018,6.0,0.073999999999998,0.0130000000000052,0,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,SAI,18.0,71.0,1.0,1,23.0,0.1390000000000005,-0.0200000000000017,6.0,0.3019999999999925,0.1289999999999906,0,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,SAI,19.0,71.0,1.0,1,24.0,-0.0106666666666654,-0.0963999999999998,6.0,-0.0690000000000026,0.1269999999999953,0,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,SAI,20.0,71.0,1.0,1,25.0,-0.0183333333333308,-0.0001999999999981,6.0,-0.0969999999999942,0.2489999999999952,0,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,SAI,21.0,71.0,1.0,1,26.0,-0.1149999999999996,-0.0147999999999996,6.0,0.0219999999999913,0.2980000000000018,0,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,SAI,22.0,71.0,1.0,1,27.0,-0.125,-0.0629999999999995,6.0,-0.1580000000000012,0.9039999999999964,0,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,SAI,23.0,71.0,1.0,1,28.0,0.0336666666666663,-0.0633999999999986,6.0,0.054000000000002,0.1589999999999918,0,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,SAI,24.0,71.0,1.0,1,29.0,0.0336666666666663,0.0117999999999995,6.0,-0.0439999999999969,0.0760000000000076,0,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,SAI,25.0,71.0,1.0,1,30.0,0.1266666666666651,0.023999999999998,6.0,-0.4390000000000071,0.0130000000000052,0,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,SAI,26.0,71.0,1.0,1,31.0,0.0933333333333337,0.0616000000000013,6.0,0.0510000000000019,0.2479999999999904,0,False,47.579268292682926,False,0
2021,18,Mexico City Grand Prix,SAI,27.0,71.0,1.0,1,32.0,-0.0609999999999975,0.0502000000000009,6.0,0.1839999999999975,0.2909999999999968,0,False,47.579268292682926,False,1
2021,18,Mexico City Grand Prix,SAI,28.0,71.0,1.0,1,33.0,-0.1293333333333303,-0.0737999999999999,6.0,-0.0559999999999973,1.1409999999999911,0,False,47.579268292682926,False,1
2021,18,Mexico City Grand Prix,SAI,29.0,71.0,1.0,1,34.0,-0.1843333333333324,-0.0691999999999978,6.0,-0.0169999999999959,0.6009999999999991,0,False,47.579268292682926,False,1
2021,18,Mexico City Grand Prix,SAI,30.0,71.0,1.0,1,35.0,0.1350000000000003,0.055200000000002,5.0,0.4650000000000034,0.137999999999991,0,False,47.579268292682926,False,1
2021,18,Mexico City Grand Prix,SAI,31.0,71.0,1.0,1,36.0,0.1360000000000004,-0.0481999999999999,5.0,2.2830000000000013,0.0969999999999942,0,False,47.579268292682926,False,1
2021,18,Mexico City Grand Prix,SAI,32.0,71.0,1.0,1,37.0,-0.0836666666666682,-0.0828000000000002,4.0,1.4549999999999983,0.5819999999999936,0,False,47.579268292682926,False,1
